1,04/05/2002 21:50:21,24.5,27.0,4.3,010007302
2,04/05/2002 21:55:21,24.5,27.5,4.6
3,04/05/2002 22:00:21,24.5,27.5,4.6
4,04/05/2002 22:05:21,24.5,27.5,4.6
5,04/05/2002 22:10:21,24.0,27.5,4.1
6,04/05/2002 22:15:21,24.0,27.5,4.1
7,04/05/2002 22:20:21,24.0,29.0,4.9
8,04/05/2002 22:25:21,24.0,30.0,5.4
9,04/05/2002 22:30:21,24.0,31.0,5.8
10,04/05/2002 22:35:21,24.0,32.0,6.3
11,04/05/2002 22:40:21,24.0,32.0,6.3
12,04/05/2002 22:45:21,24.0,33.0,6.7
13,04/05/2002 22:50:21,24.0,33.5,7.0
14,04/05/2002 22:55:21,24.0,33.5,7.0
15,04/05/2002 23:00:21,24.0,33.5,7.0
16,04/05/2002 23:05:21,24.0,34.5,7.4
17,04/05/2002 23:10:21,24.0,35.5,7.8
18,04/05/2002 23:15:21,24.0,35.5,7.8
19,04/05/2002 23:20:21,24.0,35.5,7.8
20,04/05/2002 23:25:21,24.0,35.5,7.8
21,04/05/2002 23:30:21,24.0,35.5,7.8
22,04/05/2002 23:35:21,24.0,35.5,7.8
23,04/05/2002 23:40:21,24.0,34.5,7.4
24,04/05/2002 23:45:21,24.0,34.0,7.2
25,04/05/2002 23:50:21,24.0,33.5,7.0
26,04/05/2002 23:55:21,24.0,32.0,6.3
27,05/05/2002 00:00:21,24.0,32.0,6.3
28,05/05/2002 00:05:21,24.0,32.0,6.3
29,05/05/2002 00:10:21,24.0,31.5,6.1
30,05/05/2002 00:15:21,24.0,31.0,5.8
31,05/05/2002 00:20:21,24.0,31.0,5.8
32,05/05/2002 00:25:21,24.0,31.0,5.8
33,05/05/2002 00:30:21,24.0,31.5,6.1
34,05/05/2002 00:35:21,24.0,31.0,5.8
35,05/05/2002 00:40:21,24.0,31.0,5.8
36,05/05/2002 00:45:21,24.0,31.0,5.8
37,05/05/2002 00:50:21,24.0,31.0,5.8
38,05/05/2002 00:55:21,24.0,31.0,5.8
39,05/05/2002 01:00:21,24.0,31.0,5.8
40,05/05/2002 01:05:21,24.0,30.5,5.6
41,05/05/2002 01:10:21,24.0,30.5,5.6
42,05/05/2002 01:15:21,24.0,31.0,5.8
43,05/05/2002 01:20:21,24.0,30.5,5.6
44,05/05/2002 01:25:21,24.0,30.0,5.4
45,05/05/2002 01:30:21,24.0,30.0,5.4
46,05/05/2002 01:35:21,24.0,30.5,5.6
47,05/05/2002 01:40:21,24.0,30.0,5.4
48,05/05/2002 01:45:21,24.0,30.0,5.4
49,05/05/2002 01:50:21,24.0,30.0,5.4
50,05/05/2002 01:55:21,24.0,30.0,5.4
51,05/05/2002 02:00:21,24.0,31.0,5.8
52,05/05/2002 02:05:21,24.0,31.0,5.8
53,05/05/2002 02:10:21,24.0,31.5,6.1
54,05/05/2002 02:15:21,24.0,32.0,6.3
55,05/05/2002 02:20:21,24.0,32.0,6.3
56,05/05/2002 02:25:21,24.0,31.5,6.1
57,05/05/2002 02:30:21,24.0,31.0,5.8
58,05/05/2002 02:35:21,24.0,31.0,5.8
59,05/05/2002 02:40:21,24.0,31.0,5.8
60,05/05/2002 02:45:21,24.0,31.0,5.8
61,05/05/2002 02:50:21,24.0,31.0,5.8
62,05/05/2002 02:55:21,24.0,31.0,5.8
63,05/05/2002 03:00:21,24.0,32.0,6.3
64,05/05/2002 03:05:21,24.0,32.0,6.3
65,05/05/2002 03:10:21,24.0,32.0,6.3
66,05/05/2002 03:15:21,24.0,32.0,6.3
67,05/05/2002 03:20:21,24.0,32.0,6.3
68,05/05/2002 03:25:21,24.0,32.0,6.3
69,05/05/2002 03:30:21,24.0,32.0,6.3
70,05/05/2002 03:35:21,24.0,33.0,6.7
71,05/05/2002 03:40:21,24.0,33.0,6.7
72,05/05/2002 03:45:21,24.0,33.5,7.0
73,05/05/2002 03:50:21,24.0,33.5,7.0
74,05/05/2002 03:55:21,24.0,33.5,7.0
75,05/05/2002 04:00:21,24.0,33.5,7.0
76,05/05/2002 04:05:21,24.0,33.5,7.0
77,05/05/2002 04:10:21,24.0,33.5,7.0
78,05/05/2002 04:15:21,24.0,33.5,7.0
79,05/05/2002 04:20:21,24.0,34.0,7.2
80,05/05/2002 04:25:21,24.0,34.0,7.2
81,05/05/2002 04:30:21,24.0,33.5,7.0
82,05/05/2002 04:35:21,24.0,33.5,7.0
83,05/05/2002 04:40:21,24.0,33.5,7.0
84,05/05/2002 04:45:21,24.0,33.5,7.0
85,05/05/2002 04:50:21,24.0,33.5,7.0
86,05/05/2002 04:55:21,24.0,33.5,7.0
87,05/05/2002 05:00:21,24.0,33.5,7.0
88,05/05/2002 05:05:21,24.0,33.5,7.0
89,05/05/2002 05:10:21,24.0,33.5,7.0
90,05/05/2002 05:15:21,24.0,33.5,7.0
91,05/05/2002 05:20:21,24.0,33.5,7.0
92,05/05/2002 05:25:21,24.0,33.5,7.0
93,05/05/2002 05:30:21,24.0,33.5,7.0
94,05/05/2002 05:35:21,23.5,33.5,6.5
95,05/05/2002 05:40:21,23.5,33.5,6.5
96,05/05/2002 05:45:21,23.5,33.5,6.5
