1,01/01/2002 04:37:02,27.5,19.5,2.2,010007302
2,01/01/2002 04:42:02,26.5,17.5,-0.1
3,01/01/2002 04:47:02,25.5,16.0,-2.1
4,01/01/2002 04:52:02,25.0,16.0,-2.5
5,01/01/2002 04:57:02,24.5,16.0,-2.9
6,01/01/2002 05:02:02,24.0,16.0,-3.3
7,01/01/2002 05:07:02,24.0,16.0,-3.3
8,01/01/2002 05:12:02,24.0,16.0,-3.3
9,01/01/2002 05:17:02,23.5,16.0,-3.7
10,01/01/2002 05:22:02,23.5,16.0,-3.7
11,01/01/2002 05:27:02,23.5,15.5,-4.2
12,01/01/2002 05:32:02,23.5,15.5,-4.2
13,01/01/2002 05:37:02,23.5,15.5,-4.2
14,01/01/2002 05:42:02,23.5,14.5,-5.0
15,01/01/2002 05:47:02,23.0,14.5,-5.4
16,01/01/2002 05:52:02,23.0,14.5,-5.4
17,01/01/2002 05:57:02,23.0,14.5,-5.4
18,01/01/2002 06:02:02,23.0,14.5,-5.4
19,01/01/2002 06:07:02,23.0,14.5,-5.4
20,01/01/2002 06:12:02,23.0,14.5,-5.4
21,01/01/2002 06:17:02,23.0,14.5,-5.4
22,01/01/2002 06:22:02,23.0,14.5,-5.4
23,01/01/2002 06:27:02,23.0,14.5,-5.4
24,01/01/2002 06:32:02,23.0,14.5,-5.4
25,01/01/2002 06:37:02,23.0,14.5,-5.4
26,01/01/2002 06:42:02,23.0,14.5,-5.4
27,01/01/2002 06:47:02,23.0,14.5,-5.4
28,01/01/2002 06:52:02,23.0,14.5,-5.4
29,01/01/2002 06:57:02,23.0,14.5,-5.4
30,01/01/2002 07:02:02,23.0,14.5,-5.4
31,01/01/2002 07:07:02,23.0,14.5,-5.4
32,01/01/2002 07:12:02,23.0,14.5,-5.4
33,01/01/2002 07:17:02,23.0,14.5,-5.4
34,01/01/2002 07:22:02,23.0,14.5,-5.4
35,01/01/2002 07:27:02,23.0,14.5,-5.4
36,01/01/2002 07:32:02,23.0,14.5,-5.4
37,01/01/2002 07:37:02,22.5,14.5,-5.8
38,01/01/2002 07:42:02,23.0,14.5,-5.4
39,01/01/2002 07:47:02,23.0,14.5,-5.4
40,01/01/2002 07:52:02,22.5,14.5,-5.8
41,01/01/2002 07:57:02,22.5,14.5,-5.8
42,01/01/2002 08:02:02,22.5,14.5,-5.8
43,01/01/2002 08:07:02,22.5,14.5,-5.8
44,01/01/2002 08:12:02,22.5,14.5,-5.8
45,01/01/2002 08:17:02,22.5,14.5,-5.8
46,01/01/2002 08:22:02,22.5,14.5,-5.8
47,01/01/2002 08:27:02,22.5,14.5,-5.8
48,01/01/2002 08:32:02,22.5,14.5,-5.8
49,01/01/2002 08:37:02,22.5,14.5,-5.8
50,01/01/2002 08:42:02,22.5,14.5,-5.8
51,01/01/2002 08:47:02,22.5,14.5,-5.8
52,01/01/2002 08:52:02,22.5,14.5,-5.8
53,01/01/2002 08:57:02,22.5,14.5,-5.8
54,01/01/2002 09:02:02,22.5,14.5,-5.8
55,01/01/2002 09:07:02,22.5,14.5,-5.8
56,01/01/2002 09:12:02,22.5,14.5,-5.8
57,01/01/2002 09:17:02,22.5,14.5,-5.8
58,01/01/2002 09:22:02,22.5,14.5,-5.8
59,01/01/2002 09:27:02,22.5,14.5,-5.8
60,01/01/2002 09:32:02,22.5,14.5,-5.8
61,01/01/2002 09:37:02,22.5,14.5,-5.8
62,01/01/2002 09:42:02,22.5,14.5,-5.8
63,01/01/2002 09:47:02,22.5,14.5,-5.8
64,01/01/2002 09:52:02,22.5,14.5,-5.8
65,01/01/2002 09:57:02,22.5,14.5,-5.8
66,01/01/2002 10:02:02,22.5,14.5,-5.8
67,01/01/2002 10:07:02,22.5,14.5,-5.8
68,01/01/2002 10:12:02,22.5,14.0,-6.3
69,01/01/2002 10:17:02,22.5,14.0,-6.3
70,01/01/2002 10:22:02,22.5,14.0,-6.3
